37.80000	50.00000
37.83247	50.10775
37.86536	50.21536
37.89884	50.32280
37.93264	50.43013
37.96700	50.53729
38.00181	50.64430
38.03712	50.75115
38.07290	50.85784
38.10915	50.96437
38.14587	51.07074
38.18315	51.17692
38.22079	51.28297
38.25889	51.38885
38.29758	51.49453
38.33669	51.60004
38.37618	51.70542
38.41621	51.81059
38.45676	51.91556
38.49769	52.02038
38.53922	52.12497
38.58106	52.22943
38.62344	52.33368
38.66631	52.43773
38.70961	52.54159
38.75346	52.64523
38.79764	52.74872
38.84238	52.85198
38.88763	52.95501
38.93320	53.05790
38.97934	53.16054
39.02589	53.26299
39.07298	53.36520
39.12048	53.46721
39.16841	53.56902
39.21676	53.67064
39.26567	53.77198
39.31496	53.87315
39.36481	53.97403
39.41501	54.07475
39.46566	54.17524
39.51686	54.27544
39.56848	54.37544
39.62051	54.47522
39.67297	54.57477
39.72592	54.67406
39.77936	54.77310
39.83321	54.87191
39.88748	54.97049
39.94216	55.06884
39.99738	55.16690
40.05303	55.26470
40.10910	55.36227
40.16558	55.45960
40.22247	55.55669
40.27991	55.65346
40.33776	55.74998
40.39602	55.84626
40.45468	55.94229
40.51377	56.03805
40.57339	56.13350
40.63340	56.22869
40.69381	56.32363
40.75463	56.41831
40.81589	56.51270
40.87764	56.60678
40.93979	56.70059
41.00234	56.79414
41.06528	56.88742
41.12867	56.98040
41.19253	57.07305
41.25679	57.16543
41.32143	57.25754
41.38647	57.34938
41.45195	57.44089
41.51789	57.53208
41.58422	57.62299
41.65094	57.71361
41.71803	57.80395
41.78557	57.89396
41.85355	57.98363
41.92192	58.07302
41.99066	58.16211
42.05978	58.25091
42.12934	58.33937
42.19933	58.42748
42.26970	58.51530
42.34044	58.60281
42.41156	58.69003
42.48309	58.77690
42.55505	58.86341
42.62739	58.94961
42.70009	59.03550
42.77316	59.12109
42.84662	59.20633
42.92052	59.29119
42.99479	59.37573
43.06942	59.45996
43.14440	59.54387
43.21975	59.62745
43.29556	59.71062
43.37172	59.79346
43.44822	59.87598
43.52508	59.95818
43.60229	60.04004
43.67995	60.12148
43.75796	60.20258
43.83631	60.28336
43.91500	60.36379
43.99404	60.44390
44.07350	60.52358
44.15332	60.60291
44.23347	60.68189
44.31396	60.76053
44.39478	60.83883
44.47600	60.91673
44.55759	60.99423
44.63950	61.07138
44.72174	61.14819
44.80431	61.22466
44.88724	61.30072
44.97055	61.37637
45.05418	61.45166
45.13813	61.52659
45.22240	61.60117
45.30700	61.67537
45.39200	61.74912
45.47731	61.82251
45.56293	61.89553
45.64885	61.96819
45.73509	62.04049
45.82171	62.11232
45.90865	62.18377
45.99589	62.25485
46.08344	62.32556
46.17127	62.39589
46.25946	62.46579
46.34799	62.53526
46.43681	62.60436
46.52592	62.67308
46.61533	62.74142
46.70504	62.80935
46.79510	62.87682
46.88546	62.94390
46.97609	63.01059
47.06701	63.07690
47.15820	63.14283
47.24976	63.20826
47.34159	63.27329
47.43371	63.33794
47.52609	63.40219
47.61875	63.46605
47.71173	63.52943
47.80500	63.59238
47.89855	63.65494
47.99235	63.71710
48.08642	63.77886
48.18077	63.84018
48.27544	63.90102
48.37037	63.96145
48.46555	64.02148
48.56099	64.08112
48.65667	64.14034
48.75268	64.19904
48.84894	64.25732
48.94545	64.31519
49.04219	64.37266
49.13919	64.42972
49.23647	64.48628
49.33402	64.54239
49.43180	64.59808
49.52982	64.65336
49.62807	64.70822
49.72658	64.76263
