23.00000	65.00000
22.93318	65.08164
22.86558	65.16264
22.79700	65.24281
22.72765	65.32231
22.65736	65.40098
22.58630	65.47896
22.51431	65.55608
22.44156	65.63248
22.36791	65.70802
22.29350	65.78281
22.21822	65.85672
22.14217	65.92984
22.06530	66.00209
21.98764	66.07350
21.90920	66.14406
21.82997	66.21371
21.75000	66.28252
21.66922	66.35038
21.58773	66.41739
21.50545	66.48341
21.42246	66.54855
21.33872	66.61272
21.25426	66.67595
21.16911	66.73823
21.08321	66.79948
20.99665	66.85979
20.90937	66.91905
20.82141	66.97730
20.73281	67.03457
20.64348	67.09070
20.55354	67.14584
20.46294	67.19990
20.37168	67.25284
20.27983	67.30473
20.18732	67.35545
20.09421	67.40504
20.00051	67.45354
19.90619	67.50080
19.81130	67.54691
19.71586	67.59185
19.61982	67.63552
19.52324	67.67797
19.42613	67.71921
19.32849	67.75916
19.23031	67.79776
19.13164	67.83510
19.03249	67.87115
18.93282	67.90575
18.83270	67.93901
18.73215	67.97091
18.63115	68.00141
18.52971	68.03037
18.42787	68.05791
18.32564	68.08398
18.22304	68.10856
18.12008	68.13155
18.01678	68.15298
17.91316	68.17281
17.80924	68.19101
17.70505	68.20757
17.60061	68.22245
17.49593	68.23560
17.39105	68.24704
17.28600	68.25669
17.18079	68.26453
17.07546	68.27055
16.97005	68.27472
16.86457	68.27697
16.75907	68.27729
16.65359	68.27567
16.54815	68.27204
16.44280	68.26640
16.33759	68.25870
16.23254	68.24890
16.12772	68.23698
16.02316	68.22293
15.91892	68.20670
15.81505	68.18826
15.71159	68.16759
15.60861	68.14468
15.50616	68.11948
15.40431	68.09200
15.30311	68.06219
15.20263	68.03005
15.10292	67.99557
15.00407	67.95873
14.90612	67.91953
14.80916	67.87798
14.71324	67.83405
14.61843	67.78778
14.52480	67.73917
14.43242	67.68822
14.34135	67.63496
14.25166	67.57942
14.16341	67.52161
14.07666	67.46159
13.99147	67.39935
13.90789	67.33498
13.82599	67.26848
13.74580	67.19993
13.66737	67.12937
13.59074	67.05686
13.51595	66.98246
13.44302	66.90623
13.37199	66.82822
13.30290	66.74850
13.23575	66.66714
13.17055	66.58420
13.10730	66.49976
13.04605	66.41386
12.98677	66.32660
12.92945	66.23803
12.87413	66.14820
12.82074	66.05721
12.76932	65.96509
12.71983	65.87193
12.67227	65.77776
12.62658	65.68266
12.58280	65.58668
12.54086	65.48988
12.50073	65.39230
12.46243	65.29400
12.42591	65.19503
12.39112	65.09543
12.35804	64.99525
12.32663	64.89453
12.29690	64.79331
12.26879	64.69163
12.24227	64.58952
12.21731	64.48701
12.19387	64.38415
12.17193	64.28095
12.15146	64.17746
12.13243	64.07369
12.11480	63.96968
12.09853	63.86544
12.08360	63.76100
12.06998	63.65638
12.05768	63.55161
12.04661	63.44669
12.03676	63.34165
12.02813	63.23650
12.02066	63.13127
12.01433	63.02596
12.00915	62.92059
12.00504	62.81517
12.00203	62.70971
12.00003	62.60423
11.99910	62.49873
11.99915	62.39323
12.00019	62.28773
12.00232	62.18225
12.00564	62.07681
12.01024	61.97141
12.01607	61.86607
12.02326	61.76082
12.03172	61.65566
12.04160	61.55062
12.05283	61.44572
12.06550	61.34099
12.07963	61.23644
12.09521	61.13210
12.11235	61.02800
12.13102	60.92416
12.15124	60.82062
12.17307	60.71740
12.19657	60.61456
12.22171	60.51210
12.24854	60.41007
12.27708	60.30850
12.30737	60.20744
12.33942	60.10693
12.37326	60.00701
12.40891	59.90771
12.44638	59.80909
12.48569	59.71120
12.52686	59.61406
12.56989	59.51774
12.61479	59.42227
12.66160	59.32773
12.71029	59.23413
12.76085	59.14154
12.81329	59.05000
12.86763	58.95957
12.92381	58.87028
12.98183	58.78217
13.04171	58.69531
13.10338	58.60972
13.16686	58.52545
13.23209	58.44254
13.29906	58.36102
13.36773	58.28093
13.43805	58.20229
13.51002	58.12514
13.58356	58.04951
13.65866	57.97541
13.73526	57.90287
13.81331	57.83189
13.89279	57.76252
13.97362	57.69473
14.05578	57.62855
14.13921	57.56397
14.22385	57.50100
14.30969	57.43966
14.39664	57.37992
14.48467	57.32178
14.57375	57.26525
14.66380	57.21029
14.75480	57.15691
14.84670	57.10511
14.93946	57.05484
15.03303	57.00611
15.12738	56.95891
15.22246	56.91319
15.31823	56.86896
15.41468	56.82619
15.51174	56.78486
15.60940	56.74495
15.70763	56.70646
15.80638	56.66933
15.90562	56.63355
16.00534	56.59909
16.10549	56.56594
16.20606	56.53407
16.30703	56.50348
16.40837	56.47416
16.51006	56.44605
16.61207	56.41914
16.71438	56.39340
16.81697	56.36882
16.91984	56.34538
17.02295	56.32306
17.12629	56.30183
17.22985	56.28168
17.33361	56.26261
17.43756	56.24459
17.54168	56.22759
17.64596	56.21160
17.75039	56.19660
17.85496	56.18258
17.95964	56.16951
18.06445	56.15738
18.16935	56.14619
18.27435	56.13592
18.37943	56.12655
18.48459	56.11806
18.58982	56.11047
18.69510	56.10375
18.80044	56.09787
18.90582	56.09284
19.01123	56.08864
19.11668	56.08525
19.22215	56.08272
19.32764	56.08098
19.43313	56.08003
19.53863	56.07993
19.64413	56.08061
19.74962	56.08205
19.85510	56.08424
19.96056	56.08728
20.06598	56.09110
20.17138	56.09565
20.27675	56.10109
20.38207	56.10723
20.48733	56.11427
20.59254	56.12208
20.69769	56.13073
20.80275	56.14027
20.90773	56.15073
21.01261	56.16219
21.11736	56.17471
21.22195	56.18853
21.30412	56.17371
21.32063	56.06951
21.33767	55.96540
21.35527	55.86137
21.37343	55.75745
21.39214	55.65362
21.41141	55.54990
21.43125	55.44627
21.45164	55.34277
21.47261	55.23937
21.49414	55.13609
21.51625	55.03294
21.53893	54.92990
21.56219	54.82700
21.58602	54.72422
21.61044	54.62159
21.63544	54.51909
21.66104	54.41675
21.68725	54.31455
21.71405	54.21252
21.74145	54.11063
21.76943	54.00891
21.79802	53.90736
21.82720	53.80598
21.85698	53.70477
21.88736	53.60374
21.91834	53.50289
21.94993	53.40223
21.98215	53.30177
22.01500	53.20152
22.04847	53.10146
22.08254	53.00161
22.11722	52.90197
22.15251	52.80256
22.18842	52.70335
22.22494	52.60437
22.26209	52.50564
22.29991	52.40715
22.33834	52.30890
22.37738	52.21089
22.41705	52.11312
22.45733	52.01562
22.49823	51.91837
22.53979	51.82140
22.58200	51.72471
22.62482	51.62830
22.66827	51.53215
22.71233	51.43630
22.75701	51.34073
22.80236	51.24547
22.84835	51.15052
22.89497	51.05588
22.94220	50.96154
22.99004	50.86752
23.03851	50.77381
23.08767	50.68046
23.13744	50.58744
23.18783	50.49475
23.23882	50.40239
23.29043	50.31038
23.34273	50.21876
23.39564	50.12748
23.44916	50.03656
23.50327	49.94600
23.55803	49.85582
23.61344	49.76604
23.66945	49.67664
23.72606	49.58762
23.78326	49.49897
23.84113	49.41076
23.89961	49.32295
